file,dice
roiImg_Z0.png,nan
roiImg_Z1.png,nan
roiImg_Z2.png,0.7825086306098964
roiImg_Z3.png,0.9344262295081968
roiImg_Z4.png,0.9255871446229913
roiImg_Z5.png,0.8860055607043559
roiImg_Z6.png,nan
roiImg_Z7.png,nan
roiImg_Z8.png,nan
roiImg_Z9.png,nan
